borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,pickups
Manhattan,3,10,69,33,1006.8,0,0,0.2795,0,N,4100
Queens,3,10,69,33,1006.8,0,0,0.2795,0,N,330
Staten Island,3,10,69,33,1006.8,0,0,0.2795,0,N,2
NaN,3,10,69,33,1006.8,0,0,0.2795,0,N,2
Bronx,9,10,70,32,1006.1,0,0,0.1795,0,N,68
Brooklyn,9,10,70,32,1006.1,0,0,0.1795,0,N,560
EWR,9,10,70,32,1006.1,0,0,0.1795,0,N,0
Manhattan,9,10,70,32,1006.1,0,0,0.1795,0,N,3463
Queens,9,10,70,32,1006.1,0,0,0.1795,0,N,346
Staten Island,9,10,70,32,1006.1,0,0,0.1795,0,N,0
NaN,9,10,70,32,1006.1,0,0,0.1795,0,N,1
Bronx,6,10,70,32,1005.8,0,0,0.176166667,0,N,72
Brooklyn,6,10,70,32,1005.8,0,0,0.176166667,0,N,615
EWR,6,10,70,32,1005.8,0,0,0.176166667,0,N,0
Manhattan,6,10,70,32,1005.8,0,0,0.176166667,0,N,3699
Queens,6,10,70,32,1005.8,0,0,0.176166667,0,N,400
Staten Island,6,10,70,32,1005.8,0,0,0.176166667,0,N,2
NaN,6,10,70,32,1005.8,0,0,0.176166667,0,N,1
Bronx,7,10,68,31,1005.7,0,0,0.138666667,0,N,136
Brooklyn,7,10,68,31,1005.7,0,0,0.138666667,0,N,661
EWR,7,10,68,31,1005.7,0,0,0.138666667,0,N,0
Manhattan,7,10,68,31,1005.7,0,0,0.138666667,0,N,3636
Queens,7,10,68,31,1005.7,0,0,0.138666667,0,N,364
Staten Island,7,10,68,31,1005.7,0,0,0.138666667,0,N,2
NaN,7,10,68,31,1005.7,0,0,0.138666667,0,N,1
Bronx,6,10,68,31,1005.7,0,0,0.108666667,0,N,81
Brooklyn,6,10,68,31,1005.7,0,0,0.108666667,0,N,653
EWR,6,10,68,31,1005.7,0,0,0.108666667,0,N,0
